subj,trial,tp,self,other,fair,resp,rt,ffix,fdur,gazeself,gazeother,gazelateself,gazelateother,given
44,7,10,48,100,-52,0,5.75597423236286,0,0,0,105,2530,2503,-50
44,8,10,50,43,7,1,2.86889204538602,0,0,0,114,1335,1036,-7
44,9,10,98,38,60,1,4.61006848756369,0,0,0,270,2217,1628,-12
44,10,10,25,55,-30,0,6.28134926262464,0,0,0,266,1883,3345,-5
44,11,10,98,38,60,1,5.76541194808669,0,0,0,254,2842,2216,-12
44,12,10,53,0,53,1,3.80639887523284,0,0,0,255,2010,1318,-50
44,13,10,80,45,35,0,5.89386347323307,0,0,0,259,1521,3572,5
44,14,10,100,15,85,1,5.02543786075148,0,0,0,260,2551,1927,-35
44,15,10,50,100,-50,0,5.33593430077781,0,0,0,274,1571,3177,-50
44,16,10,30,100,-70,1,6.28965707270982,0,0,0,268,2761,2871,50
44,17,10,50,43,7,0,5.70035105755414,0,0,0,121,1792,2719,7
44,18,10,0,68,-68,0,4.18338677561223,0,0,0,267,881,2430,-18
44,19,10,5,83,-78,0,5.12740678849696,0,0,0,254,2572,1703,-33
44,20,10,48,80,-32,0,3.64990588741057,0,0,0,273,873,1351,-30
44,21,1.5,100,0,100,1,0.635105119690706,0,0,11,230,333,0,-50
44,22,1.5,3,100,-97,0,0.754228508525557,0,0,0,242,212,165,-50
44,23,1.5,53,23,30,1,0.764721869461937,0,0,0,218,312,107,-27
44,24,1.5,28,85,-57,0,0.678577054379275,0,0,0,257,124,223,-35
44,25,1.5,50,100,-50,0,0.796394244520343,0,0,0,271,207,192,-50
44,26,1.5,53,40,13,1,0.829591071489631,0,0,0,266,411,93,-10
44,27,1.5,53,0,53,1,0.676628774654091,0,0,0,266,255,69,-50
44,28,1.5,48,60,-12,0,1.08247892676991,0,0,0,258,0,491,-10
44,29,1.5,48,80,-32,0,1.19887188639768,0,0,0,262,538,258,-30
44,30,1.5,75,0,75,1,0.807217853058319,0,0,0,237,490,0,-50
44,31,1.5,100,15,85,1,0.975703296506254,0,0,0,8,339,295,-35
44,32,1.5,53,40,13,1,0.984776351258915,0,0,0,260,533,38,-10
44,33,1.5,100,0,100,1,1.10516065803859,0,0,0,109,268,471,-50
44,34,1.5,48,60,-12,1,0.940879985009815,0,0,0,265,369,213,10
44,35,1.5,3,100,-97,1,1.19129249264006,0,0,104,0,481,296,50
44,36,1.5,80,45,35,1,1.39963556133443,0,0,0,173,441,581,-5
44,37,1.5,30,100,-70,1,1.26322669910587,0,0,0,270,661,225,50
44,38,1.5,85,15,70,1,1.15682659719459,0,0,0,269,647,147,-35
44,39,1.5,5,83,-78,0,1.36658906645607,0,0,0,255,400,563,-33
44,40,1.5,48,100,-52,1,1.21553399480217,0,0,0,89,795,43,50
44,41,10,49,98,-49,1,1.12739531737498,0,0,0,115,376,395,48
44,42,10,13,60,-47,0,2.03376076441964,0,0,0,249,488,1132,-10
44,43,10,67,3,64,1,2.79117307220986,0,0,0,252,1325,959,-47
44,44,10,49,97,-48,0,2.22236112436985,0,0,0,275,869,931,-47
44,45,10,61,21,40,1,3.33236829080306,0,0,0,271,1770,1123,-29
44,46,10,52,33,19,1,2.67742269713381,0,0,0,277,1117,929,-17
44,47,10,64,26,38,1,3.29722559908623,0,0,0,111,1240,1538,-24
44,48,10,51,4,47,0,2.57958337376112,0,0,0,272,1052,1026,46
44,49,10,63,18,45,1,2.21083928667213,0,0,0,260,1082,651,-32
44,50,10,49,100,-51,0,2.61758328078577,0,0,0,263,986,1159,-50
44,51,10,56,0,56,1,2.21477961751043,0,0,0,262,998,733,-50
44,52,10,4,75,-71,0,3.73342955082808,0,0,0,257,1267,1945,-25
44,53,10,51,2,49,1,2.55829055401955,0,0,0,260,859,1201,-48
44,54,10,51,3,48,0,3.15095398583071,0,0,0,201,1747,867,47
44,55,10,49,99,-50,0,3.87134022458667,0,0,0,235,2643,747,-49
44,56,10,51,4,47,1,4.9627862079742,0,0,0,32,2504,1588,-46
44,57,10,50,10,40,0,5.47462953899412,0,0,0,268,1559,2666,40
44,58,10,77,41,36,1,2.63756265691336,0,0,0,286,1099,693,-9
44,59,10,25,72,-47,0,3.30689303914914,0,0,0,278,1298,1420,-22
44,60,10,84,17,67,0,2.33255937556714,0,0,10,225,837,720,33
44,61,1.5,49,96,-47,0,0.966472362872082,0,0,111,0,149,468,-46
44,62,1.5,25,80,-55,0,1.12689451228107,0,0,0,264,349,360,-30
44,63,1.5,7,67,-60,0,1.03324486574274,0,0,10,227,346,319,-17
44,64,1.5,74,37,37,1,0.734314940420518,0,0,114,0,78,285,-13
44,65,1.5,51,3,48,1,0.991435036439725,0,0,0,202,485,153,-47
44,66,1.5,13,89,-76,1,1.46247256331299,0,0,0,114,519,489,39
44,67,1.5,25,83,-58,0,1.00274284712759,0,0,268,0,201,432,-33
44,68,1.5,82,14,68,1,1.04910973108235,0,0,106,0,521,172,-36
44,69,1.5,51,2,49,1,0.757508646032875,0,0,286,0,202,212,-48
44,70,1.5,49,97,-48,0,0.965965218474594,0,0,0,250,421,135,-47
44,71,1.5,40,79,-39,0,1.14037006339277,0,0,267,0,157,621,-29
44,72,1.5,49,100,-51,0,0.925372535723,0,0,103,139,613,0,-50
44,73,1.5,20,68,-48,0,1.15112092086019,0,0,260,0,505,259,-18
44,74,1.5,41,86,-45,NaN,NaN,0,0,259,0,307,808,0
44,75,1.5,22,53,-31,0,0.746024844165731,0,0,0,254,0,425,-3
44,76,1.5,51,3,48,1,0.25051246833209,0,0,0,80,0,0,-47
44,77,1.5,51,4,47,1,0.414424857930499,0,0,109,0,106,0,-46
44,78,1.5,49,99,-50,0,0.740311922911133,0,0,205,34,0,433,-49
44,79,1.5,20,80,-60,0,0.572820844728994,0,0,210,26,0,266,-30
44,80,1.5,73,29,44,1,0.63602945072671,0,0,274,0,335,0,-21
44,81,10,6,81,-75,0,0.81133326946474,0,0,0,270,343,64,-31
44,82,10,44,100,-56,0,3.1576253496205,0,0,0,106,1749,930,-50
44,83,10,72,27,45,1,3.62928352463496,0,0,0,258,1687,1424,-23
44,84,10,49,96,-47,0,2.94624998005384,0,0,0,260,1193,1318,-46
44,85,10,49,99,-50,0,2.53002359321181,0,0,0,48,1356,754,-49
44,86,10,54,32,22,1,2.92263244662536,0,0,0,264,1107,1290,-18
44,87,10,33,74,-41,0,2.82709127223279,0,0,270,0,303,2030,-24
44,88,10,95,18,77,1,4.61556979678062,0,0,43,17,1993,1737,-32
44,89,10,49,97,-48,0,3.14014547087572,0,0,0,273,1608,1075,-47
44,90,10,51,1,50,0,2.38785562336489,0,0,0,212,1271,446,49
44,91,10,97,9,88,0,3.12849262087911,0,0,0,253,1618,1030,41
44,92,10,49,97,-48,0,3.56023823000578,0,0,0,263,970,1908,-47
44,93,10,51,3,48,0,2.17515020724386,0,0,8,229,1413,270,47
44,94,10,98,27,71,1,3.49379506911646,0,0,0,256,1135,1408,-23
44,95,10,29,88,-59,0,2.58278653399611,0,0,0,275,824,1328,-38
44,96,10,49,96,-47,0,3.19595067429691,0,0,0,272,1307,1443,-46
44,97,10,51,0,51,0,2.08097802085103,0,0,0,273,1042,649,50
44,98,10,38,57,-19,0,3.45904239558877,0,0,0,274,1608,1297,-7
44,99,10,62,38,24,1,2.46131579109715,0,0,0,270,1324,706,-12
44,100,10,8,72,-64,0,1.84725811066528,0,0,0,266,813,564,-22
44,101,1.5,49,99,-50,1,0.828760018797766,0,0,0,208,487,0,49
44,102,1.5,38,62,-24,1,0.68852946129482,0,0,70,171,380,0,12
44,103,1.5,18,53,-35,0,0.570271236651024,0,0,262,0,45,195,-3
44,104,1.5,51,2,49,1,0.416847981785395,0,0,205,28,0,131,-48
44,105,1.5,51,0,51,1,0.700733227084129,0,0,184,57,0,401,-50
44,106,1.5,49,100,-51,0,0.773884580099548,0,0,264,0,72,324,-50
44,107,1.5,45,58,-13,1,0.908314371696179,0,0,100,0,272,287,8
44,108,1.5,49,92,-43,1,1.05341411914924,0,0,113,0,415,275,42
44,109,1.5,94,10,84,1,1.24843951561343,0,0,94,0,487,317,-40
44,110,1.5,76,28,48,1,0.794761118821043,0,0,273,0,84,323,-22
44,111,1.5,36,79,-43,0,0.742496568153001,0,0,117,0,186,202,-29
44,112,1.5,29,52,-23,0,0.756937202975678,0,0,270,0,123,287,-2
44,113,1.5,90,13,77,1,0.570722232914704,0,0,268,0,267,0,-37
44,114,1.5,51,2,49,0,0.88797969261941,0,0,276,0,137,401,48
44,115,1.5,51,0,51,1,0.464985343052831,0,0,225,0,0,154,-50
44,116,1.5,49,97,-48,0,1.04216970151174,0,0,122,0,192,484,-47
44,117,1.5,19,67,-48,0,0.573245880033937,0,0,223,13,0,279,-17
44,118,1.5,49,98,-49,0,0.658399046697014,0,0,180,0,107,212,-48
44,119,1.5,46,97,-51,0,0.596220124949468,0,0,282,0,231,19,-47
44,120,1.5,18,53,-35,0,0.768727706454229,0,0,240,0,85,324,-3
44,121,10,51,3,48,1,1.00826649484952,0,0,0,99,531,118,-47
44,122,10,51,2,49,0,2.00051563798843,0,0,0,253,1200,334,48
44,123,10,69,15,54,1,4.09991261914911,0,0,215,16,2560,1083,-35
44,124,10,47,74,-27,0,3.6906084514485,0,0,0,238,2078,1082,-24
44,125,10,95,10,85,0,3.04210751594655,0,0,0,100,1630,712,40
44,126,10,31,95,-64,0,2.53199843764378,0,0,266,0,560,946,-45
44,127,10,49,99,-50,0,3.23443206662705,0,0,123,0,681,958,-49
44,128,10,1,85,-84,0,1.25214982024409,0,0,0,41,485,351,-35
44,129,10,49,98,-49,0,5.49025803881887,0,0,0,108,1491,2257,-48
44,130,10,91,31,60,1,4.44922371782377,0,0,98,0,831,2346,-19
44,131,10,50,58,-8,1,3.90322843788817,0,0,3,159,1073,1975,8
44,132,10,51,3,48,0,3.3659548340911,0,0,0,273,1298,703,47
44,133,10,49,96,-47,0,3.46562500911023,0,0,0,286,988,1096,-46
44,134,10,51,4,47,0,3.91319986271628,0,0,0,265,1815,1242,46
44,135,10,77,38,39,1,5.74337622218081,0,0,0,226,2581,2455,-12
44,136,10,2,69,-67,0,5.22696436538536,0,0,0,241,1290,2720,-19
44,137,10,2,72,-70,0,3.8439435597902,0,0,0,256,651,1925,-22
44,138,10,66,26,40,1,4.61277174832503,0,0,0,263,1890,1860,-24
44,139,10,87,12,75,0,5.00663608598916,0,0,0,226,1037,1911,38
44,140,10,49,98,-49,0,4.72778515444224,0,0,0,262,1013,2274,-48
44,141,1.5,49,99,-50,0,0.793841919596161,0,0,0,255,283,152,-49
44,142,1.5,51,1,50,1,0.765645294886781,0,0,270,0,71,348,-49
44,143,1.5,46,52,-6,0,0.706094165976538,0,0,154,0,183,172,-2
44,144,1.5,58,11,47,1,0.881241615192266,0,0,270,0,223,311,-39
44,145,1.5,51,2,49,0,0.713634014544368,0,0,169,0,230,149,48
44,146,1.5,56,33,23,1,0.776756888990349,0,0,199,43,0,474,-17
44,147,1.5,52,21,31,1,0.699839083212282,0,0,267,0,164,204,-29
44,148,1.5,82,13,69,0,1.03493051711848,0,0,106,0,324,360,37
44,149,1.5,51,4,47,0,0.821325221568259,0,0,106,0,308,166,46
44,150,1.5,98,15,83,1,1.00714866407361,0,0,266,0,296,380,-35
44,151,1.5,51,4,47,0,0.823412362260569,0,0,89,42,399,84,46
44,152,1.5,61,21,40,1,0.849157185308286,0,0,0,85,429,26,-29
44,153,1.5,63,24,39,0,0.921548425474612,0,0,124,0,119,452,26
44,154,1.5,49,99,-50,0,1.41530088950094,0,0,0,263,484,545,-49
44,155,1.5,28,70,-42,0,0.904852205570933,0,0,241,0,211,297,-20
44,156,1.5,2,60,-58,0,0.751247525837243,0,0,246,0,0,430,-10
44,157,1.5,51,1,50,1,0.603668808274961,0,0,271,0,211,65,-49
44,158,1.5,77,33,44,1,1.14220604686125,0,0,0,107,477,284,-17
44,159,1.5,47,52,-5,0,0.987138497039268,0,0,149,0,134,516,-2
44,160,1.5,51,3,48,0,0.742185942210199,0,0,0,208,457,0,47
45,1,10,25,55,-30,1,4.15558879062519,0,0,104,0,996,1991,5
45,2,10,5,83,-78,0,3.16362735545044,0,0,109,0,867,1576,-33
45,3,10,53,40,13,1,4.35673735540149,0,0,66,0,1029,2231,-10
45,4,10,53,23,30,1,6.17408241024623,0,0,46,35,2946,1849,-27
45,5,10,85,15,70,0,4.5342188083514,0,0,0,95,1922,1190,35
45,6,10,3,100,-97,0,5.94349613747909,0,0,62,0,1612,3079,-50
45,7,10,98,38,60,1,8.1450884549422,0,0,97,0,2721,3288,-12
45,8,10,53,23,30,1,6.53787690022727,0,0,78,0,1484,2887,-27
45,9,10,3,100,-97,0,3.38717124289269,0,0,109,0,1364,1060,-50
45,10,10,48,80,-32,1,8.72357290971286,0,0,49,0,2896,4387,30
45,11,10,30,100,-70,0,5.46023134934512,0,0,0,57,2397,1783,-50
45,12,10,53,0,53,0,4.90520329934498,0,0,85,0,2427,1328,50
45,13,10,80,45,35,1,4.46044175453062,0,0,56,0,1500,1844,-5
45,14,10,80,45,35,1,4.13773242401112,0,0,0,262,1757,1531,-5
45,15,10,100,0,100,0,3.78782920435879,0,0,114,0,1408,1057,50
45,16,10,85,15,70,0,5.04334079385171,0,0,0,106,2608,1543,35
45,17,10,48,100,-52,1,5.36121684255704,0,0,90,0,1860,2031,50
45,18,10,5,83,-78,0,5.40220419530306,0,0,0,81,912,2824,-33
45,19,10,53,0,53,0,5.40926408923769,0,0,92,0,1722,2313,50
45,20,10,25,55,-30,1,3.93563748870929,0,0,0,92,958,2052,5
45,21,1.5,48,80,-32,1,1.49516193072759,0,0,75,0,229,680,30
45,22,1.5,50,43,7,1,1.44410893880831,0,0,0,119,233,588,-7
45,23,1.5,100,15,85,NaN,NaN,0,0,0,127,253,625,0
45,24,1.5,28,85,-57,0,1.44754424872281,0,0,0,114,223,678,-35
45,25,1.5,50,100,-50,1,0.901803610395291,0,0,96,0,83,486,50
45,26,1.5,30,100,-70,0,0.97759536178728,0,0,203,0,0,402,-50
45,27,1.5,48,60,-12,1,0.882656134774152,0,0,0,126,266,214,10
45,28,1.5,50,100,-50,0,0.711109194796336,0,0,193,0,0,173,-50
45,29,1.5,28,85,-57,1,0.938250497726585,0,0,76,0,0,459,35
45,30,1.5,48,100,-52,1,0.876091311864911,0,0,110,0,24,524,50
45,31,1.5,100,15,85,0,0.937145040353244,0,0,29,0,78,521,35
45,32,1.5,98,38,60,1,1.36288317917661,0,0,0,118,434,286,-12
45,33,1.5,75,0,75,0,0.859811323843132,0,0,0,0,124,352,50
45,34,1.5,0,68,-68,0,1.22494703367829,0,0,0,230,324,361,-18
45,35,1.5,50,43,7,1,1.03126649455862,0,0,0,114,327,304,-7
45,36,1.5,100,0,100,0,0.66961741297564,0,0,104,0,0,345,50
45,37,1.5,53,40,13,1,0.77883309972367,0,0,6,220,388,59,-10
45,38,1.5,75,0,75,0,0.595998540384244,0,0,0,221,293,0,50
45,39,1.5,48,60,-12,1,1.28448355060027,0,0,52,190,535,176,10
45,40,1.5,0,68,-68,0,0.680750171703949,0,0,0,229,389,0,-18
45,41,10,15,85,-70,0,1.57093526789231,0,0,0,134,366,585,-35
45,42,10,48,67,-19,1,2.12309190594988,0,0,0,114,952,458,17
45,43,10,73,20,53,0,5.64107717215302,0,0,0,140,1882,2044,30
45,44,10,44,65,-21,1,5.82133675841851,0,0,103,0,1189,3403,15
45,45,10,1,87,-86,0,7.64155050835234,0,0,0,44,1303,5047,-37
45,46,10,86,39,47,1,5.4932130413772,0,0,4,0,1711,2171,-11
45,47,10,67,30,37,1,7.47216950410711,0,0,0,117,3155,2597,-20
45,48,10,96,25,71,0,5.05055373718096,0,0,0,128,2174,1441,25
45,49,10,49,53,-4,1,4.3663993909413,0,0,0,115,1522,1681,3
45,50,10,30,77,-47,0,9.47640688945557,0,0,0,112,4371,2287,-27
45,51,10,95,25,70,0,6.06678572746387,0,0,74,0,1022,3013,25
45,52,10,46,50,-4,0,8.02091226520224,0,0,0,107,3516,2278,0
45,53,10,28,93,-65,0,6.9425316545985,0,0,0,0,2199,2866,-43
45,54,10,49,55,-6,1,2.01368754884243,0,0,91,0,274,802,5
45,55,10,42,81,-39,0,5.48026874532025,0,0,92,0,1763,2066,-31
45,56,10,35,57,-22,0,6.61057506146062,0,0,0,100,2742,2519,-7
45,57,10,96,10,86,0,7.39119701556592,0,0,0,87,1770,3055,40
45,58,10,99,25,74,0,7.6282602663232,0,0,80,0,3230,2499,25
45,59,10,88,8,80,0,6.64779957254723,0,0,96,0,3262,1344,42
45,60,10,41,56,-15,0,6.75524024854894,0,0,0,72,2490,2794,-6
45,61,1.5,82,14,68,NaN,NaN,0,0,0,121,421,448,0
45,62,1.5,53,33,20,1,1.40110839785302,0,0,0,124,418,542,-17
45,63,1.5,100,19,81,0,0.87136096859922,0,0,0,118,272,184,31
45,64,1.5,36,93,-57,0,1.1231380924537,0,0,94,0,195,584,-43
45,65,1.5,23,95,-72,0,1.03683785482008,0,0,100,0,70,627,-45
45,66,1.5,8,70,-62,0,1.02586750353748,0,0,0,142,275,150,-20
45,67,1.5,38,99,-61,0,0.943557719484488,0,0,0,119,260,311,-49
45,68,1.5,21,53,-32,0,0.880111650832077,0,0,112,0,20,530,-3
45,69,1.5,86,26,60,0,1.40375280161788,0,0,0,115,170,676,24
45,70,1.5,88,19,69,0,0.761542744190592,0,0,0,136,359,59,31
45,71,1.5,0,59,-59,0,0.742539865533217,0,0,45,199,176,2,-9
45,72,1.5,22,90,-68,0,1.06289851430301,0,0,0,146,343,151,-40
45,73,1.5,62,27,35,0,0.946684817498863,0,0,0,260,516,66,23
45,74,1.5,35,92,-57,0,1.05106178872666,0,0,0,286,256,157,-42
45,75,1.5,89,20,69,0,0.958753984959003,0,0,0,132,368,34,30
45,76,1.5,3,100,-97,0,0.966465018038434,0,0,0,122,239,124,-50
45,77,1.5,4,68,-64,0,0.677676807008538,0,0,0,130,238,99,-18
45,78,1.5,80,24,56,0,1.28870855917285,0,0,0,118,695,173,26
45,79,1.5,92,20,72,0,0.811005773251964,0,0,26,206,504,0,30
45,80,1.5,74,39,35,1,1.47211667640659,0,0,18,225,487,618,-11
45,81,10,99,23,76,0,2.73124681246554,0,0,0,95,568,1270,27
45,82,10,84,20,64,0,3.70771010959015,0,0,0,143,1883,722,30
45,83,10,5,55,-50,0,5.39660627025478,0,0,0,119,1372,2234,-5
45,84,10,98,15,83,0,4.73705846329904,0,0,246,0,2249,1246,35
45,85,10,67,39,28,1,4.08016230505018,0,0,0,77,1295,1621,-11
45,86,10,29,90,-61,0,3.49025499200525,0,0,0,101,1589,1015,-40
45,87,10,78,44,34,1,4.25186682251297,0,0,104,0,1195,1312,-6
45,88,10,20,98,-78,0,7.30256058606665,0,0,0,96,1416,4107,-48
45,89,10,85,7,78,0,4.02165819233778,0,0,0,109,2155,954,43
45,90,10,73,2,71,0,2.4416897319843,0,0,0,120,1210,590,48
45,91,10,96,26,70,0,4.31635737027864,0,0,0,103,789,1529,24
45,92,10,83,34,49,0,7.06035221912498,0,0,0,99,2866,2825,16
45,93,10,28,99,-71,0,4.49350887650144,0,0,0,103,1911,1582,-49
45,94,10,15,65,-50,0,4.24612943233296,0,0,0,126,709,1923,-15
45,95,10,100,31,69,0,3.12889661371264,0,0,0,84,577,1398,19
45,96,10,90,26,64,0,5.21657127718572,0,0,0,131,2589,1517,24
45,97,10,29,56,-27,0,6.05230037190631,0,0,0,0,1773,2934,-6
45,98,10,71,7,64,0,3.62177725088168,0,0,0,99,1490,863,43
45,99,10,2,87,-85,0,4.23336022236981,0,0,79,0,332,2700,-37
45,100,10,48,85,-37,1,4.33202244386302,0,0,0,0,1120,2247,35
45,101,1.5,16,88,-72,0,1.04826101496747,0,0,0,114,404,302,-38
45,102,1.5,96,27,69,0,1.13928555841449,0,0,0,180,492,252,23
45,103,1.5,10,81,-71,0,0.962251782496423,0,0,0,138,284,285,-31
45,104,1.5,96,8,88,0,0.842025595412451,0,0,0,121,215,50,42
45,105,1.5,46,76,-30,1,1.06977939779972,0,0,0,158,373,305,26
45,106,1.5,86,19,67,NaN,NaN,0,0,0,125,453,409,0
45,107,1.5,34,81,-47,0,1.49800074043196,0,0,0,151,523,574,-31
45,108,1.5,74,48,26,1,1.29898128293371,0,0,0,115,272,435,-2
45,109,1.5,6,74,-68,0,0.939179359642367,0,0,0,102,281,292,-24
45,110,1.5,43,89,-46,0,0.866264152026815,0,0,0,240,555,0,-39
45,111,1.5,90,27,63,0,1.36997295849505,0,0,0,125,298,459,23
45,112,1.5,6,65,-59,0,0.999534856862738,0,0,0,271,341,33,-15
45,113,1.5,94,25,69,0,1.17994175694548,0,0,166,76,0,653,25
45,114,1.5,69,43,26,1,1.1689587270148,0,0,0,134,555,62,-7
45,115,1.5,45,86,-41,NaN,NaN,0,0,0,146,621,326,0
45,116,1.5,69,36,33,0,0.727131987383473,0,0,0,206,375,0,14
45,117,1.5,76,27,49,0,0.918262306981887,0,0,0,0,355,93,23
45,118,1.5,48,82,-34,1,0.901283785819032,0,0,0,262,425,79,32
45,119,1.5,88,14,74,0,1.2130315193599,0,0,0,122,285,283,36
45,120,1.5,53,15,38,0,0.744665954085576,0,0,0,174,271,118,35
45,121,10,54,11,43,0,1.78314202887213,0,0,0,95,636,600,39
45,122,10,73,49,24,1,2.80198914127959,0,0,0,109,1405,539,-1
45,123,10,97,24,73,0,4.1890604218479,0,0,0,150,1788,1375,26
45,124,10,15,67,-52,0,3.96776427760597,0,0,0,248,1980,1030,-17
45,125,10,22,74,-52,0,5.39585732439446,0,0,0,67,1160,2438,-24
45,126,10,66,17,49,0,4.4388919769508,0,0,0,99,1074,1681,33
45,127,10,97,20,77,0,4.28012873681928,0,0,0,116,2041,1107,30
45,128,10,49,89,-40,1,4.70415737124404,0,0,0,97,2158,1498,39
45,129,10,84,22,62,0,2.96605326384542,0,0,0,35,1229,878,28
45,130,10,25,62,-37,0,3.47445317014353,0,0,0,134,1107,1545,-12
45,131,10,95,16,79,0,4.09604865123219,0,0,0,103,928,623,34
45,132,10,53,5,48,0,3.75142095671799,0,0,0,128,1161,1255,45
45,133,10,97,24,73,0,4.54761832825261,0,0,0,171,1980,1660,26
45,134,10,41,65,-24,1,5.10427830139906,0,0,0,264,1371,2039,15
45,135,10,80,26,54,0,3.03797078259777,0,0,0,111,463,1487,24
45,136,10,41,70,-29,1,4.24698403359616,0,0,0,106,947,2432,20
45,137,10,99,30,69,0,4.96769967687487,0,0,0,0,716,3266,20
45,138,10,97,7,90,0,3.59484448152671,0,0,0,115,2105,883,43
45,139,10,53,22,31,0,4.48574380822993,0,0,0,126,1132,2327,28
45,140,10,18,69,-51,0,6.46031376055907,0,0,74,0,1087,4258,-19
45,141,1.5,94,5,89,0,0.941115268472458,0,0,0,129,472,114,45
45,142,1.5,65,1,64,0,0.914804054751585,0,0,0,266,311,65,49
45,143,1.5,88,14,74,0,0.921924926946303,0,0,0,146,280,47,36
45,144,1.5,43,84,-41,1,0.952318061638834,0,0,0,232,650,0,34
45,145,1.5,79,5,74,0,0.701331542060871,0,0,0,262,334,0,45
45,146,1.5,86,49,37,1,0.924483900772429,0,0,0,235,419,114,-1
45,147,1.5,2,78,-76,0,0.84220037963405,0,0,20,214,206,305,-28
45,148,1.5,31,63,-32,0,0.907949736041701,0,0,42,188,400,165,-13
45,149,1.5,96,8,88,0,0.970984352373307,0,0,27,205,581,56,42
45,150,1.5,100,9,91,0,0.743293641355194,0,0,0,158,388,17,41
45,151,1.5,88,24,64,0,0.674471523996544,0,0,25,204,176,0,26
45,152,1.5,87,20,67,0,0.851040718021068,0,0,0,259,509,0,30
45,153,1.5,10,69,-59,NaN,NaN,0,0,11,208,253,683,0
45,154,1.5,52,14,38,0,0.955865366278886,0,0,0,127,257,335,36
45,155,1.5,96,27,69,0,1.19231974005106,0,0,0,106,620,172,23
45,156,1.5,89,29,60,0,0.707231943430997,0,0,0,218,253,91,21
45,157,1.5,66,13,53,0,1.20968495998295,0,0,0,130,373,450,37
45,158,1.5,50,43,7,1,0.80398180215434,0,0,0,242,428,0,-7
45,159,1.5,12,88,-76,NaN,NaN,0,0,0,84,192,719,0
45,160,1.5,73,15,58,0,0.837576899260057,0,0,0,5,292,206,35
46,1,10,53,23,30,1,4.05597867072856,0,0,255,0,2332,625,-27
46,2,10,48,100,-52,0,1.44476869691607,0,0,255,0,424,345,-50
46,3,10,3,100,-97,0,3.50418231280037,0,0,45,0,2094,589,-50
46,4,10,53,40,13,1,3.0518644729882,0,0,239,0,1193,739,-10
46,5,10,75,0,75,0,4.05692805453464,0,0,72,0,1373,1376,50
46,6,10,98,38,60,1,2.73436547293522,0,0,253,0,1457,561,-12
46,7,10,28,85,-57,0,2.91226852711361,0,0,83,0,693,1441,-35
46,8,10,53,40,13,1,3.06738184188225,0,0,106,0,1430,868,-10
46,9,10,53,0,53,0,3.00051473297435,0,0,67,0,790,1388,50
46,10,10,80,45,35,1,2.87156909236683,0,0,74,0,1524,321,-5
46,11,10,100,15,85,1,2.81205917968282,0,0,106,0,849,1137,-35
46,12,10,5,83,-78,0,3.99662512714212,0,0,96,0,778,1420,-33
46,13,10,53,23,30,1,4.00466123089518,0,0,100,0,1669,1239,-27
46,14,10,100,0,100,1,3.62019791952298,0,0,253,0,1688,962,-50
46,15,10,30,100,-70,0,3.33116383075776,0,0,210,0,1192,1217,-50
46,16,10,48,80,-32,0,3.47015482746019,0,0,71,0,1938,674,-30
46,17,10,30,100,-70,0,2.95511698040264,0,0,286,0,747,1191,-50
46,18,10,85,15,70,1,4.30890025223016,0,0,98,0,1983,928,-35
46,19,10,0,68,-68,0,2.81560163404401,0,0,88,0,1455,661,-18
46,20,10,0,68,-68,0,1.63086663891136,0,0,60,0,389,546,-18
46,21,1.5,100,15,85,1,0.647615640850745,0,0,256,0,341,0,-35
46,22,1.5,50,100,-50,1,0.678139915040447,0,0,269,0,292,38,50
46,23,1.5,53,0,53,NaN,NaN,0,0,89,0,746,331,0
46,24,1.5,28,85,-57,0,0.565177731910353,0,0,277,0,198,31,-35
46,25,1.5,50,100,-50,0,0.519040093898639,0,0,286,0,204,0,-50
46,26,1.5,75,0,75,1,0.418885686961858,0,0,254,0,40,39,-50
46,27,1.5,48,80,-32,0,0.506889792405218,0,0,266,0,221,0,-30
46,28,1.5,25,55,-30,0,0.583399863571231,0,0,270,0,227,15,-5
46,29,1.5,80,45,35,0,0.415323610995983,0,0,257,0,128,0,5
46,30,1.5,25,55,-30,0,0.62251508012605,0,0,262,0,180,106,-5
46,31,1.5,100,0,100,1,0.693022147676857,0,0,256,0,271,64,-50
46,32,1.5,48,100,-52,0,0.512880117444638,0,0,262,0,0,51,-50
46,33,1.5,98,38,60,1,0.444073488360573,0,0,265,0,119,0,-12
46,34,1.5,5,83,-78,0,0.531295748317007,0,0,262,0,229,0,-33
46,35,1.5,85,15,70,1,0.765139394312882,0,0,264,0,403,14,-35
46,36,1.5,3,100,-97,0,0.477635790729892,0,0,263,0,168,0,-50
46,37,1.5,50,43,7,1,0.482853628278008,0,0,272,0,98,48,-7
46,38,1.5,48,60,-12,0,0.502696806374388,0,0,286,0,66,100,-10
46,39,1.5,48,60,-12,0,0.546012555731068,0,0,254,0,154,55,-10
46,40,1.5,50,43,7,1,0.643841953423362,0,0,251,0,101,203,-7
46,41,10,39,79,-40,0,0.847720390033828,0,0,254,0,208,222,-29
46,42,10,51,0,51,0,3.09863996409422,0,0,96,0,1115,984,50
46,43,10,26,57,-31,0,5.64640242192672,0,0,78,0,2118,1686,-7
46,44,10,51,3,48,0,3.46664618263367,0,0,286,0,1203,698,47
46,45,10,54,27,27,0,3.82163965467635,0,0,263,0,962,1709,23
