,accept,yesrt,nort,avert,r.accept,r.rt,time,self,other,genoffer,gen,r.gen,comp.rt,subjval,subj
0,0.14706575536177233,3.020869391025641,5.929354241503178,5.501615720009427,0.0,4.619,10.0,53,23,-1,0.8529342446382276,1.0,5.929354241503178,0.34684157014755784,2
1,0.05066518847006652,3.5901094091903722,5.24078652341469,5.15715465631929,0.0,5.76,10.0,3,100,1,0.05066518847006652,0.0,5.24078652341469,0.3125115964749714,2
2,0.12645281264528127,2.9515238970588236,5.816251596593933,5.453998721524871,0.0,6.409,10.0,100,15,-1,0.8735471873547187,1.0,5.816251596593933,0.3313209235555673,2
3,0.5525140469672958,3.773458409387223,6.56556374758532,5.022886327618499,1.0,4.175,10.0,53,40,-1,0.4474859530327042,0.0,3.773458409387223,0.5402704851822968,2
4,0.03172329103561195,2.3062451612903225,4.860188226590574,4.7791687474416715,0.0,4.376,10.0,100,0,-1,0.968276708964388,1.0,4.860188226590574,0.1606483514660917,2
5,0.027758079221963328,2.183492700729927,4.582816400958633,4.51621578360855,0.0,5.304,10.0,75,0,-1,0.9722419207780366,1.0,4.582816400958633,0.12048626359956871,2
6,0.01706208985360929,1.97992899408284,4.399058340180773,4.357782937910146,0.0,5.019,10.0,53,0,-1,0.9829379101463908,1.0,4.399058340180773,0.08514362627702862,2
7,0.5270041544853055,4.626310364963504,6.304973975276512,5.4203112786582555,0.0,6.722,10.0,30,100,1,0.5270041544853055,0.0,6.304973975276512,0.5869523733911142,2
8,0.12227452923686818,4.130722391084094,5.750740719830628,5.552653741328048,0.0,3.453,10.0,25,55,1,0.12227452923686818,0.0,5.750740719830628,0.40922182772760224,2
9,0.1244037157921165,4.241970736629667,5.79215311827957,5.599304669846849,0.0,7.051,10.0,25,55,1,0.1244037157921165,0.0,5.79215311827957,0.40922182772760224,2
10,0.020282542885973764,2.0977114427860695,4.429947677412709,4.382643995963673,0.0,6.84,10.0,53,0,-1,0.9797174571140262,1.0,4.429947677412709,0.08514362627702862,2
11,0.017428747180643838,3.085958823529412,4.579246452420701,4.553220319868772,0.0,9.197,10.0,0,68,1,0.017428747180643838,0.0,4.579246452420701,0.1917723602359831,2
12,0.5225225225225225,4.674729982466394,6.309112887751841,5.4551110093144,0.0,7.267,10.0,30,100,1,0.5225225225225225,0.0,6.309112887751841,0.5869523733911142,2
13,0.6634337000579039,3.9678234780711326,6.679418064516129,4.880454834973944,1.0,7.527,10.0,98,38,-1,0.3365662999420961,0.0,3.9678234780711326,0.5898059003967747,2
14,0.03306408185245019,3.5621726384364822,5.1158110937848065,5.064441464728056,0.0,7.809,10.0,5,83,1,0.03306408185245019,0.0,5.1158110937848065,0.2848974528542085,2
15,0.10509012583607301,2.944732470334412,5.726123511527742,5.4338267770094095,0.0,5.839,10.0,85,15,-1,0.894909874163927,1.0,5.726123511527742,0.30722367083565355,2
16,0.047335319430652105,3.619601398601399,5.3030119295807285,5.223327154363898,0.0,7.573,10.0,3,100,1,0.047335319430652105,0.0,5.3030119295807285,0.3125115964749714,2
17,0.04003013020553105,3.5956962365591396,5.083339311736353,5.0237887657376525,0.0,5.325,10.0,5,83,1,0.04003013020553105,0.0,5.083339311736353,0.2848974528542085,2
18,0.7242956188228352,4.644501425661915,6.342095238095238,5.112535477209028,1.0,4.159,10.0,48,60,1,0.7242956188228352,1.0,4.644501425661915,0.6571056206081605,2
